SHOP_ITEM_PARTS_DUPLEX_JIG_PUMP_DESC,듀플렉스 지그용 펌프를 올바르게 사용하지 않으면 양동이에 모이는 고르드는 줄어 버립니다. 당신의 시간을 낭비하지 않기 위해서도 제대로 @와 번거로움을 보고하는 것이 요령입니다.,,,,Without a properly working Duplex Jig Pump you will get much less gold in your last buckets. Take care of it and don't waste your time working on the broken one
SHOP_ITEM_PARTS_ELECTRIC_ENGINE_NAME,전동 모터,,,,Electric Engine
SHOP_ITEM_PARTS_ELECTRIC_ENGINE_DESC,전동기기에는 그것에 맞는 동력원이 필수적입니다. 모터가 고장난 @라면 사용물이 되지 않으니까요.,,,,"Every electric machine works better with a power source. If your engine fails, you won't be able to use the machine."
SHOP_ITEM_PARTS_TROMMEL_ROLLER_NAME,트롬멜용 롤러,,,,Trommel Roller
SHOP_ITEM_PARTS_TROMMEL_ROLLER_DESC,적절한 롤러가 없는 트롬멜에는 많은 부하가 걸립니다. 수리가 따라잡지 않으면 연주하는 것도 시간 문제!,,,,It requires lots of energy to rotate the Trommel without proper Rollers. If you don't keep them repaired your engine will blow very fast!
DONT_REPAIR_UNDER_POWER,기계를 수리하기 전에 모든 전원 케이블이 분리되었는지 확인하십시오!,,,,Make sure all electrical cords are unplugged before repairing the machine! 
RESTRUCTURIZATION_PLAN_WORKERS_FIRED,플레이어는 채굴장당 10명의 노동자를 고용할 수 있습니다. 그것을 초과하면 해고됩니다.,"Player can have maximum of 10 workers per claim after patch, if he has more they are fired",,,Player can have a maximum of 10 workers at the claim. All above that have been fired
SHOP_ITEM_PARTS_WASHPLANT_ENGINE_BELT_NAME,워시 플랜트 엔진용 팬 벨트,,,,Wash Plant Engine Fan Belt
SHOP_ITEM_PARTS_WASHPLANT_ENGINE_BELT_DESC,벨트가 없으면 엔진은 정상적으로 움직이지 않습니다. @ 지금 구입하고 일로 돌아가!,,,,"Without the belt, the engine won't be able to work properly. Buy one now, and get back to work!"
SHOP_ITEM_PARTS_CONVEYOR_BELT_BUCKET_NAME,벨트 컨베이어용 버킷,,,,Conveyor Belt's Bucket
SHOP_ITEM_PARTS_CONVEYOR_BELT_BUCKET_DESC,모든 버킷이 제대로 작동하는지 확인하십시오. 그렇지 않으면 @ 시간당 최대 토양 이송량이 줄어 듭니다.,,,,"Make sure all buckets are working, or you won't transfer the maximum amount of soil per hour."
SHOP_ITEM_PARTS_GLACIERCREEK_SPRING_NAME,그레이셔 크릭용 스프링,,,,Glacier Creek Spring
SHOP_ITEM_PARTS_GLACIERCREEK_SPRING_DESC,"스프링은 그레이셔 크릭에서 가장 중요한 부품 중 하나입니다. @ 그것이 없으면 먼저 움직이지 않는다, 토양을 흔들 수 없다, 즉 돈이 손에 @ 들어가지 않습니다!",,,,"The Springs are one of the most important parts of the Glacier Creek. Without them it won't move, so it won't sift soil, so you won't get money!"
SHOP_ITEM_PARTS_PLANTER_HOSE_NAME,플랜터용 호스,,,,Planter Hose
SHOP_ITEM_PARTS_PLANTER_HOSE_DESC,구멍이 뚫린 호스에서는 체로 나누어 성능이 대폭 저하되어 버립니다.,,,,"With a leaking hose, your sifting performance will be vastly decreased."
SHOP_ITEM_PARTS_GLACIER_CREEK_ENGINE_NAME,그레이셔 크릭 엔진,,,,Glacier Creek Engine
SHOP_ITEM_PARTS_GLACIER_CREEK_ENGINE_DESC,"그레이셔 크릭의 엔진은 항상 빚을지고 빠질 수 없다. 적당히 @ 귀찮게 보면, 그것은 오래도록 당신의 도움이 될 것입니다.",,,,"Take care of you Glacier Creek Engine. With proper treatment it will serve you well for a long, long time."
WorkersHogPanContainerLevel1,호그 팬 성능 @ 25 % 증가,,,Spelling mistake to ’PerformaNce’?,25% to Hog Pan Performance
WorkersHogPanContainerLevel2,근로자 실적 향상,,,,Increased Worker Performance
WorkersHogPanContainerLevel3,근로자 실적 향상,,,,Increased Worker Performance
WorkersHogPanSluiceboxLevel1,스루스 박스 매트를 @ 채우면 자동 교환,,,,"Auto Swap Mats on Sluicebox, when they are full"
WorkersHogPanSluiceboxLevel2,호그 팬 매트의 @ 슬롯 2개 증가,,,,Four more slots for Hog Pan Mats
WorkersHogPanSluiceboxLevel3,호그 팬 매트의 @ 슬롯 2개 증가,,,,Two more slots for Hog Pan Mats
WorkersMobileWashPlantLevel1,인근 지역에서 버킷 자동 교환,,,,Auto Swap Buckets from Area Nearby
WorkersMobileWashPlantLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersMobileWashPlantLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersShakerLevel1,워시 플랜트 시스템의 @ 성능 20% 증가,,,,20% to Wash Plant System Performance
WorkersShakerLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersShakerLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersTrommelLevel1,워시 플랜트 시스템의 @ 성능 10% 증가,,,,10% to Wash Plant System Performance
WorkersTrommelLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersTrommelLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersDuplexJigLevel1,인근 지역에서 버킷 자동 교환,,,,Auto Swap Buckets from Area Nearby
WorkersDuplexJigLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersDuplexJigLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersD-RockerLevel1,워시 플랜트 시스템의 @ 성능 20% 증가,,,,20% to Wash Plant System Performance
WorkersD-RockerLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersD-RockerLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersOATrommelLevel1,워시 플랜트 시스템의 @ 성능 10% 증가,,,,10% to Wash Plant System Performance
WorkersOATrommelLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersOATrommelLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersPlanterLevel1,인근 지역에서 버킷 자동 교환,,,,Auto Swap Buckets from Area Nearby
WorkersPlanterLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersPlanterLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersGlacierCreekLevel1,워시 플랜트 시스템의 @ 성능 20% 증가,,,,20% to Wash Plant System Performance
WorkersGlacierCreekLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersGlacierCreekLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersReinforcedTrommelLevel1,워시 플랜트 시스템의 @ 성능 10% 증가,,,,10% to Wash Plant System Performance
WorkersReinforcedTrommelLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersReinforcedTrommelLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersGravelPumpLevel1,인근 지역에서 버킷 자동 교환,,,,Auto Swap Buckets from Area Nearby
WorkersGravelPumpLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersGravelPumpLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersConveyorsBeltLevel1,워시 플랜트 시스템의 @ 성능 7 % 증가,,,,7% to Wash Plant System Performance
WorkersConveyorsBeltLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersConveyorsBeltLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersConveyorsContainerLevel1,워시 플랜트 시스템의 @ 성능 7 % 증가,,,,7% to Wash Plant System Performance
WorkersConveyorsContainerLevel2,근로자 실적 향상,,,,Increased Worker Performance
WorkersConveyorsContainerLevel3,근로자 실적 향상,,,,Increased Worker Performance
WorkersT-DJSluiceboxLevel1,인근 지역에서 먼지를 @자동 교환(6슬롯),,,,Auto Swap Miner's Mosses from Area Nearby (6 slots)
WorkersT-DJSluiceboxLevel2,워시 플랜트 시스템의 @ 성능 2% 증가,,,,2% to Wash Plant system Performance
WorkersT-DJSluiceboxLevel3,먼지 자동 교환 슬롯 추가,,,,Additional Slots for Miner's Mosses Swap
WorkersS-TSluiceboxLevel1,격자 자동 세척,,,,Auto CleanUp Grates
WorkersS-TSluiceboxLevel2,격자 세척 버킷 증가,,,,One More Bucket for Grate cleanup
WorkersS-TSluiceboxLevel3,격자 세척 버킷 증가,,,,One More Bucket for Grate cleanup
WorkersExcavatorsLevel1,유압 작동 속도 + 20%,,,,Hydraulic Speed + 20%
WorkersExcavatorsLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersExcavatorsLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersLoaderLevel1,유압 작동 속도 + 20%,,,,Hydraulic Speed + 20%
WorkersLoaderLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersLoaderLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersDozerLevel1,유압 작동 속도 + 20%,,,,Hydraulic Speed + 20%
WorkersDozerLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersDozerLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersDumpTruckLevel1,이동 속도 + 15%,,,,Movement Speed + 15%
WorkersDumpTruckLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersDumpTruckLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersFrankensteinLevel1,이동 속도 + 15%,DLC1,,,Movement Speed + 15%
WorkersFrankensteinLevel2,고장률 - 20%,DLC1,,,- 20% Malfunction Rate
WorkersFrankensteinLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,DLC1,,,50% chance to Auto Repair to 30% durability on failure
WorkersDrillMachineLevel1,채굴장 구획 중 하나를 @랜덤으로 해명,,,,Automatically reveal one random square on Parcel
WorkersDrillMachineLevel2,고장률 - 20%,,,,- 20% Malfunction Rate
WorkersDrillMachineLevel3,고장 시 50% 확률로 @ 내구성 30% 자동 복구,,,,50% chance to Auto Repair to 30% durability on failure
WorkersMechanicLevel1,유지 보수 비용을 들여 @ 가장 파괴 된 장비를 @ 천천히 수리,,,,Slowly repairs your most destroyed equipment at the high cost of maintenance
WorkersMechanicLevel2,장비 수리 속도 향상,,,,Mechanic repair equipment faster
WorkersMechanicLevel3,장비 수리 속도 향상,,,,Mechanic repair equipment faster
SHOP_ITEM_PARTS_MAGNETITETRAILER_LEVER_DESC,"레버는 종종 부러집니다. 아무도 그 이유를 모르겠지만, 왠지 망가진다 @스. 자철석 트레일러 근처에 유지하십시오. 그런데 @ 없으면 모처럼 공장에 가서도 매각할 수 없어요.",,,,"Levers often break. No one knows why, but they do. Keep one nearby the magnetite trailer or you won't be able to empty it at the factory."
SHOP_ITEM_PARTS_MAGNETITETRAILER_LEVER_NAME,자철석 트레일러용 레버,,,,Magnetite Trailer Lever
LAPTOP_MENU_WORKERS_UPGRADE,승격,Upgrade,,,Upgrade
LAPTOP_GUI_WORKERS_REJECT,거부,Reject,,,Reject
HogPanContainer,호그 팬 용 컨테이너,worker spec,,,Hog Pan Container
HogPanSluiceBox,호그 팬 용 슬루스 박스,worker spec,,,Hog Pan Sluicebox
MobileWashPlant,견인식 워시 플랜트,worker spec,,,Mobile Wash Plant
Shaker,셰이커,worker spec,,,Shaker
Trommel,트롬멜,worker spec,,,Trommel
DuplexJig,듀플렉스 지그,worker spec,,,Duplex Jig
ConveyorsBelt,컨베이어용 벨트,worker spec,,,Conveyor Belt
ConveyorsContainer,벨트 컨베이어용 호퍼,worker spec,,,Conveyor Belt's Hopper
TDJ_Sluicebox,T-DJ 스루스 박스,worker spec,,,T-DJ Sluicebox
ST_SluiceBox,S-T 스루스 박스,worker spec,,,S-T Sluicebox
Excavators,유압 굴삭기,worker spec,,,Excavator
Loader,전면 로더,worker spec,,,Front-End Loader
Dozer,불도저,worker spec,,,Bulldozer
DumpTruck,덤프 트럭,worker spec,,,Dump Truck
Frankenstein,프랑켄슈타인,worker spec / DLC1,,,Frankenstein
DrillMachine,굴착기,worker spec,,,Drilling Machine
Mechanic,정비사,worker spec,,,Mechanic
LAPTOP_UI_WORKERS_BONUS_WASHPLANT,사람 : 워시 플랜트 @ 시스템 근로자,Workers in  all Vehicles,,,Workers in Wash Plant System Components
LAPTOP_UI_WORKERS_BONUS_WASHPLANT_DESC,: 워시 플랜트 @ 성능,to washplant fuel processing speed,,,to Wash Plant Performance
LAPTOP_UI_WORKERS_BONUS_VEHICLES,사람 : 차량 근로자,Workers in all vehicles,,,Worker in Vehicles
LAPTOP_UI_WORKERS_BONUS_VEHICLES_DESC,: 차량 연비,to vehicle  fuel usage,,,to Vehicle Fuel Usage
EPILEPSY_WARNING,광과민증 발작에 주의:,,,,Photosensitivity Warning:
EPILEPSY_WARNING_DESC,매우 드물게 특정 빛이나 패턴 또는 이미지에 노출되면 간질이나 발작의 기왕력이 없어도 발작을 일으키는 분이 계십니다. 제품 설명서의 안전에 대한 정보를 얻거나 codehorizon.pl/safetywarning을 확인하십시오.,,,,"A small percentage of people may experience seizures when exposed to certain lights, patterns or images, even with no history of epilepsy or seizures. Please review safety information in product manual, also available at codehorizon.pl/safetywarning"
SHOP_ITEM_PARTS_PLANTER_WATERPUMPFILTER_NAME,워터 펌프용 필터,,,,Water Pump Filter
SHOP_ITEM_PARTS_PLANTER_WATERPUMPFILTER_DESC,"제대로 기능하는 필터가 없으면 워터 펌프는 동작을 멈추고 @ 버립니다. 오징어된 필터로 펌프를 움직여서는 안됩니다, @ 고장의 원인이니까요.",,,,Without a properly working filter your water pump will stop working. Don't try to start the pump with broken filter or more malfunctions may appear.
SHOP_ITEM_PARTS_PLANTER_WATERPUMPFUSE_NAME,워터 펌프용 퓨즈,,,,Water Pump Fuse
SHOP_ITEM_PARTS_PLANTER_WATERPUMPFUSE_DESC,"가끔은 오래된 퓨즈 박스를 새로운 것으로 바꿔 드리겠습니다. 먼지나 토연으로 가득한 채굴장에서, 쭉~쭉 가동해 @ 하고 있는 워터 펌프는 무려 건강한 것입니다.",,,,"From time to time you should swap your old Fuse Box for a new one. With so much dirt and dust on the claims, water pumps are having hard time pumping water all day long!"
TUTORIAL_PICK_SHOVEL,도구 상자에서 삽을 선택,,,,Pick the Shovel from your Toolbox
TUTORIAL_FILL_HOGPAN,호그 팬을 페이더로 채우기,,,,Fill Hog Pan with pay dirt
TUTORIAL_PICK_BUCKET,양동이를 잡다,,,,Pick up the Bucket
TUTORIAL_FILL_BUCKET_INRIVER,강에서 물통에 물을 펌핑,,,,Fill the Bucket with water from the river
TUTORIAL_POUR_WATER_TO_HOGPAN,호그 팬에 물을 여러 번 붓고 토양을 체로 나눕니다.,,,,Pour Water into the Hog Pan to start washing the soil
TUTORIAL_FILL_MATS,매트가 30% 채워질 때까지 파기와 체로 나누기 작업 반복,,,,Repeat the digging/washing process to fill Mats to 30%
TUTORIAL_FILL_BUCKET,양동이에 물을 펌핑,,,,Fill a Bucket with Water
TUTORIAL_PICK_MAT_FIRST,첫번째 매트를 가져가라.,,,,Take the first Hog Pan Mat
TUTORIAL_WASH_MAT_FIRST,첫 번째 매트를 양동이로 씻으십시오.,,,,Wash the first Hog Pan Mat in the Bucket
TUTORIAL_PICK_MAT_SECOND,두 번째 매트를 복용,,,,Take the second Hog Pan Mat
TUTORIAL_WASH_MAT_SECOND,두 번째 매트를 양동이로 씻으십시오.,,,,Wash the second Hog Pan Mat in the Bucket
TUTORIAL_PICKBUCKET_GO_TOTENT,양동이를 들고 텐트로 가세요.,,,,Take the Bucket and go to the Tent
TUTORIAL_FILL_BIGBOWL_WATER,강에서 큰 그릇에 물을 펌핑,,,,Fill the Big Bowl with water from the river
TUTORIAL_GO_TOTENT,텐트로 돌아가기,,,,Go back to the Tent
TUTORIAL_PICK_BUCKET_USE_ONGOLDPAN,양동이를 가지고 선광 냄비에 붓는다.,,,,Take the Bucket and use it on Gold Pan
TUTORIAL_START_PANNING,큰 그릇으로 패닝 (선광) 시작,,,,Start Panning in the Big Bowl
TUTORIAL_MOVE_PAN_INWATER,물속에서 천천히 이동,,,,Slowly move the Pan in the water
TUTORIAL_PICK_GOLD,Shift 키를 눌러 모드를 전환하고 선광 냄비에서 금을 뽑습니다,,,,Switch to Pick Mode and pick the gold one by one
TUTORIAL_PAN_REST,양동이가 비워질 때까지 나머지 페이더를 패닝,,,,Pan the rest of the pay dirt until the Bucket is empty
TUTORIAL_DRIVE_TOBLACKSMITH,대장장이까지 운전해 가다,,,,Drive to the Blacksmith
TUTORIAL_KNOCK_ONBLACKSMITHDOOR,대장장이집 문을 두드려 금 광석을 반짝이는 골드바로 용해하세요.,,,,Knock on the Blacksmith's door and smelt the gold ore into a shiny gold bar.
LAPTOP_GUI_WORKERS_REJECT_PROMPT,이 신청자를 거부하시겠습니까? @@이번에는 다시 이 사람을 고용할 수 없습니다!,,,,Are you sure you want to reject this CV?@@You won't be able to hire this person anymore!
LAPTOP_GUI_WORKERS_ASSIGN_WARNING,이 기계에는 이미 노동자를 할당했습니다! @@ 현재 근로자를 제거하고 이 근로자를 할당하시겠습니까?,,,,There is a worker already assigned to this machine!@@Are you sure you want to unassign him and assign current worker?
LAPTOP_GUI_WORKERS_ASSIGN_WARNING_HEADER,근로자는 이미 할당되었습니다!,,,,Worker is already assigned!
LAPTOP_GUI_WORKERS_MECHANIC_EXPLANATION,정비공은 할당된 채굴장에서 손상 정도가 심한 부품으로부터 천천히 수리해 갑니다. @ 수리율에 따라 해당 부품의 비용에 맞는 금액이 지불됩니다. @@메카닉은 비록 당신이 푹 자고 있어도 하루 24시간 365일 일합니다.,,,,"Mechanic will slowly repair your most damaged parts on parcel he is assigned to.@For each repaired percent he will take extra money equal to the part cost.@@Mechanic is working 24/7, even if you sleep."
LAPTOP_GUI_WORKERS_MECHANIC_EXPLANATION_HEADER,정비사 소개,,,,Mechanic Info
LAPTOP_GUI_WORKERS_RETRAINING,노동자의 전문 분야를 변경하고 재훈련하시겠습니까? @@ 성능 통계 및 업그레이드 레벨은 그대로 유지됩니다. @전문 분야는 무작위로 선정되기 때문에 또한 동일한 전문 분야를 찾기가 어려울 수 있습니다.,,,,Are you sure you want to retrain your worker and change his specialization? @@Your Performance statistic and upgrade level will remain the same@Specialization will be changed randomly so it may be hard to find the original one again.
LAPTOP_GUI_WORKERS_RETRAINING_HEADER,근로자 재훈련,,,,Worker Retraining
LAPTOP_GUI_WORKERS_RETRAINING_TITLE,근로자 재훈련,Retraining,,,Worker Retraining
LAPTOP_MENU_WORKERS_RETRAIN,재훈련,,,,Retrain
WORKER_CARD_ASSIGNED,할당됨,,,,Assigned
SHOP_ITEM_PARTS_WaterPumpBigDieselPipe_NAME,대형 워터 펌프 용 파이프,,,,Big Water Pump Pipe
SHOP_ITEM_PARTS_WaterPumpBigDieselPipe_DESC,워터 펌프 파이프는 잘 누출됩니다 ... @ 펌프에서 나오는 물보다 더 많은 양. @ 금광산과 같은 어려운 환경에서는 특히 그렇습니다.,,,,Pipe in Water pumps tends to leak... more often than it should. Especially when in so difficult conditions as on a Gold Mining Claim
SHOP_ITEM_PARTS_WaterPumpBigCoil_NAME,대형 워터 펌프용 코일,,,,Big Water Pump Coil
SHOP_ITEM_PARTS_WaterPumpBigCoil_DESC,전원이 없으면 전기 워터 펌프는 움직이지 않습니다. 적어도 하나의 코일을 손에 넣어 두거나 펌프가 전혀 움직이지 않게 될 것입니다.,,,,You can't run the electric water pump without electricity. Keep at least one Coil around or your whole operation could be stopped!
SHOP_ITEM_PARTS_MOBILE_WASPLANT_ENGINE_NAME,견인식 워시 플랜트용 엔진,,,,Mobile Wash Plant Engine
SHOP_ITEM_PARTS_MOBILE_WASPLANT_JETS_NAME,견인식 워시 플랜트용 제트,,,,Mobile Wash Plant Jet
SHOP_ITEM_PARTS_MOBILE_WASPLANT_ENGINE_DESC,견인식 워시 플랜트의 엔진은 제2단계로 진행하기 위한 키입니다. 보다 @ 대형 워시 플랜트를 손에 넣을 때까지 계속 작동합시다.,,,,Engine of Mobile Wash Plant is the key to your Tier 2 Sifting. Keep it working on your way to Bigger Wash Plants
SHOP_ITEM_PARTS_MOBILE_WASPLANT_JETS_DESC,"아시다시피 모든 워시 플랜트에서 물이 없으면 시작되지 않습니다. 견 @ 인식 워시 플랜트라고 해도 같습니다. 제트가 막히지 않았는지, @ 체로 나누는 동안 부서지지 않았는지 확인하십시오.",,,,"As you should know right now, you can't use any Wash Plants without the water. Mobile Wash Plants is the same. Make sure your jets are not clogged or broken during the washing process."
TUTORIAL_T2_HEADER,삽없이 억만장자가 되려면?,,,,How to get rich without a shovel?
TUTORIAL_T3_HEADER,금 채굴자의 100시간 근무 주 - 금 채굴자의 삶,,,,100 Hours Work-Week - Life of Gold Prospector
TUTORIAL_GETINTO_PICKUP,픽업 트럭을 타고,,,,Jump into the Pickup Truck
SHOP_ITEM_PARTS_GOLD_NUGGETATOR_JET_NAME,골드 너게이터 용 제트,,,,Gold Nuggetator Jet
SHOP_ITEM_PARTS_GOLD_NUGGETATOR_JET_DESC,제트가 막히지 않았고 충분한 수압이 걸려 있는지 확인하십시오. 체크를 게을리하지 않으면 많은 골드를 잃는 @ 날개가됩니다.,,,,Make sure your jets gives you enough water pressure and are not clogged. If you don't check it you may lose lots of gold!
SHOP_ITEM_PARTS_GOLD_NUGGETATOR_BELT_NAME,골드 너게이터용 벨트,,,,Gold Nuggetator Belt
SHOP_ITEM_PARTS_GOLD_NUGGETATOR_BELT_DESC,골드 너게테이터에 세트한 먼지를 작동시키기 위해서는 벨트가 @필요합니다. 몇 개 사서 언제든지 골드를 씻을 수 있도록 @ 해 둡시다.,,,,You need Gold Nuggetator Belt to keep the Miner's Mosses moving. Buy some more and keep them close to be able to wash the gold anytime
SHOP_ITEM_PARTS_GOLD_NUGGETATOR_PIPE_NAME,골드 너게이터 용 파이프,,,,Gold Nuggetator Pipe
SHOP_ITEM_PARTS_GOLD_NUGGETATOR_PIPE_DESC,골드 너게이터는 편리하지만 매우 깨지기 쉬운 기계입니다. @ 파이프도 망가집니다.,,,,Gold Nuggetator is a handy yet very fragile machine. Pipes are another part that can be broken. 
SHOP_ITEM_PARTS_POWERGENERATOR_BUTTON_NAME,대형 발전기용 버튼,,,,Big Power Generator Button
SHOP_ITEM_PARTS_POWERGENERATOR_BUTTON_DESC,대형 발전기의 버튼은 내용 회수를 넘어 사용하면 망가져 버립니다. @ 수리에는 시간이 걸리지 않지만 중요한 것입니다.,,,,"Each Button in Big Generator has limited amount of use before it breaks. The repair doesn't take long, but it may be needed"
SHOP_ITEM_PARTS_DROCKER_CABLE_NAME,드 로커 케이블,,,,Derocker Hose
SHOP_ITEM_PARTS_DROCKER_CABLE_DESC,드 로커는 거의 완벽한 기계이지만 여전히 몇 가지 결함이 있습니다. 케이블을 확인합시다. @ 알려진 기술적 결함이 거기에 있습니다.,,,,The Derocker is almost the perfect machine but even that has some flaws. Make sure you check the machine hoses. This is the technical problem that is common among the Derockers.
SHOP_ITEM_PARTS_DROCKER_JET_NAME,드 로커 제트,,,,Derocker Jet
SHOP_ITEM_PARTS_DROCKER_JET_DESC,제트는 드 로커에게 캐터필라를 신고 있는 것과 같은 정도의 중요한 부품입니다. 물이 없으면 골드를 선별할 수 없어요!,,,,Jets are almost as important in the Derocker as the moving Tracks. You can't simply wash gold without the water!
SHOP_ITEM_PARTS_MAGNETITESEPARATOR_HOSE_NAME,자철석 분리기용 호스,,,,Magnetite Separator Hose
SHOP_ITEM_PARTS_MAGNETITESEPARATOR_HOSE_DESC,수압을 소중히! 자철석 분리기용 호스를 구입하여 토양의 @자철석을 남기지 않도록 합시다.,,,,Keep the pressure! Buy the new hose for the magnetite separator and don't let the magnetite be left in the dirt
SHOP_ITEM_PARTS_WORKINGLAMP_LAMP_NAME,작업등용 램프,,,,Worklight Lamp
SHOP_ITEM_PARTS_WORKINGLAMP_LAMP_DESC,작업등이 없으면 밤에 일하는 것은 어려운 것은 알고 있네요. 운전하고 @가는 장소와 파는 장소를 확인하려면 작업등이 빠뜨릴 수 없습니다. 잠자는 @ 얼마나 시간 낭비! 램프를 교체하고 일로 돌아가자!,,,,"You know, you can't work at night without the Worklights. It's important to see where to drive and where to dig. Don't waste your time for sleep, replace the lamp and go back to work!"
SHOP_ITEM_PARTS_FUEL_NOZZLE_NAME,급유 노즐,,,,Fuel Nozzle
SHOP_ITEM_PARTS_FUEL_NOZZLE_DESC,망가지면 사는 것입니다. 연료 탱크의 노즐을 파괴하면 새로운 @를 구입하고 수리하십시오. 노즐이 없으면 기계에 연료를 공급할 수 있습니다 @,,,,"You broke it, you buy it. If you broke the fuel nozzle on your fuel tank, buy this one and repair it. Without it you won't be able to fuel your machines!"
BANKRUPTCY_WARNING,파산 경고,,,,Bankruptcy Warning
BANKRUPTCY_WARNING_DESC,"주의! 소지금의 나머지가:@노멀 모드로 -100$@하드 모드로 -25$@가 되면 게임 오버가 됩니다. @@예금액이 광부 상태로 대출을 짜면 금리가 2배가 되므로, 너무 많은 돈을 빌리지 않도록 합시다.",,,,"Be careful! When you go below:@-$100k on Normal Mode@-$25k on Hard Mode@you will lose the game. @@When you take the loan on negative account balance, the interest rate is doubled, so don't take too much."
STORIES_NEW_FOUND,스토리의 새로운 조각을 발견! 자세한 내용은 저널의 마지막 페이지를 확인하세요!,,,,You've found a new part of the story! Check at the end of your Journal to read more!
JOURNAL_STORY_TITLE,스토리,,,,Stories
STORY_FIRST_FOUND_HEADER,이야기의 첫 번째 조각을 발견!,,,,You've found your first part of the story!
STORY_FIRST_FOUND_DESC,"잘했다! 이야기의 첫 번째 조각을 발견! @@각각의 스토리를 완성하면 주유소에서 1% 할인, 창고에서 예비 부품 구입시 1% 할인됩니다. @@모든 스토리를 보완하면 중기 파크에서 스페셜 페인트를 입수하자.",,,,Good job! You've found part of the story!@@For each completed story you will get a 1% discount at the Gas Station and a 1% discount at Equipment Store when buying spare parts.@@For those who find all stories there is a special painting waiting at the Machine Store.
STORY_ICON_SHOWN_HEADER,스토리 알림,,,,Stories notification
STORY_ICON_SHOWN_DESC,스토리 알림이 화면에서 깜박입니다. 이것은 근처에 스토리의 조각이 있는 경우에 통지합니다. @@단편에 접근할수록 점멸이 빨라집니다. @@이 기능은 게임 설정에서 언제든지 비활성화할 수 있습니다.,,,,"A Story Notification is blinking on your screen. It means, that the part of the story is nearby. @@The closer you are to the story page, the faster an icon is blinking.@@You can disable it at any time in the game settings."
STORY_1_HEADER,공장 - 자철석 지역,,,,Factory - Magnetite Area
STORY_2_HEADER,아놀드 할아버지의 채굴장,,,,Old Arnold Parcel
STORY_3_HEADER,전파탑,,,,Radiostation
STORY_4_HEADER,대장장이,,,,Blacksmith
STORY_5_HEADER,원주민 마을,,,,Native Village
STORY_6_HEADER,붕괴된 도로,,,,Collapsed Road
STORY_7_HEADER,리버타운,,,,River Town
STORY_8_HEADER,호텔,,,,Hotel
STORY_9_HEADER,정크 야드,,,,Junkyard
STORY_10_HEADER,철도,,,,Railroad
STORY_11_HEADER,구 헨네베르크 광산,,,,Henneberg Old Mine
STORY_12_HEADER,포트 리플리 근처 선착장,,,,Boat Center Nearby Fort Ripley
STORY_13_HEADER,베아파우 호수,,,,Bear Paw Lake
